"190715_nuc147unfolding_260 (3B260).X","190715_nuc147unfolding_260 (3B260).Y"190715_nuc147unfolding_260 (3B260).C","190715_nuc147unfolding_260 (3A260).X","190715_nuc147unfolding_260 (3A260).Y"190715_nuc147unfolding_260 (3A260).C","190715_nuc147unfolding_260 (2B260).X","190715_nuc147unfolding_260 (2B260).Y"190715_nuc147unfolding_260 (2B260).C","190715_nuc147unfolding_260 (2A260).X","190715_nuc147unfolding_260 (2A260).Y"190715_nuc147unfolding_260 (2A260).C","190715_nuc147unfolding_260 (1B260).X","190715_nuc147unfolding_260 (1B260).Y"190715_nuc147unfolding_260 (1B260).C","190715_nuc147unfolding_260 (1A260).X","190715_nuc147unfolding_260 (1A260).Y"190715_nuc147unfolding_260 (1A260).C"
"10.58986","53.60000","2.6698e-01","9.98861","53.60000","2.6698e-01","9.03143","53.60000","2.6698e-01","8.10763","53.60000","2.6698e-01","7.32499","53.60000","2.6698e-01","5.82262","53.60000","2.6698e-01"
"10.58799","54.20000","2.6996e-01","9.98834","54.20000","2.6996e-01","9.03018","54.20000","2.6996e-01","8.10743","54.20000","2.6996e-01","7.31953","54.20000","2.6996e-01","5.82932","54.20000","2.6996e-01"
"10.58631","54.80000","2.7295e-01","9.98806","54.80000","2.7295e-01","9.02878","54.80000","2.7295e-01","8.10486","54.80000","2.7295e-01","7.30907","54.80000","2.7295e-01","5.85025","54.80000","2.7295e-01"
"10.58451","55.40000","2.7594e-01","9.98744","55.40000","2.7594e-01","9.02736","55.40000","2.7594e-01","8.09962","55.40000","2.7594e-01","7.29752","55.40000","2.7594e-01","5.86400","55.40000","2.7594e-01"
"10.58294","56.00000","2.7893e-01","9.99449","56.00000","2.7893e-01","9.02599","56.00000","2.7893e-01","8.09057","56.00000","2.7893e-01","7.28780","56.00000","2.7893e-01","5.86999","56.00000","2.7893e-01"
"10.58148","56.60000","2.8192e-01","9.99357","56.60000","2.8192e-01","9.02479","56.60000","2.8192e-01","8.08114","56.60000","2.8192e-01","7.29847","56.60000","2.8192e-01","5.85290","56.60000","2.8192e-01"
"10.58010","57.20000","2.8491e-01","9.99255","57.20000","2.8491e-01","9.02387","57.20000","2.8491e-01","8.07951","57.20000","2.8491e-01","7.29293","57.20000","2.8491e-01","5.85646","57.20000","2.8491e-01"
"10.57877","57.80000","2.8790e-01","9.99146","57.80000","2.8790e-01","9.02322","57.80000","2.8790e-01","8.08158","57.80000","2.8790e-01","7.29626","57.80000","2.8790e-01","5.85656","57.80000","2.8790e-01"
"10.58577","58.40000","2.9088e-01","9.99047","58.40000","2.9088e-01","9.02278","58.40000","2.9088e-01","8.07979","58.40000","2.9088e-01","7.29922","58.40000","2.9088e-01","5.85065","58.40000","2.9088e-01"
"10.58506","59.00000","2.9387e-01","9.98956","59.00000","2.9387e-01","9.02865","59.00000","2.9387e-01","8.08502","59.00000","2.9387e-01","7.30686","59.00000","2.9387e-01","5.83140","59.00000","2.9387e-01"
"10.58466","59.60000","2.9686e-01","9.98876","59.60000","2.9686e-01","9.02867","59.60000","2.9686e-01","8.09255","59.60000","2.9686e-01","7.31509","59.60000","2.9686e-01","5.83769","59.60000","2.9686e-01"
"10.58450","60.20000","2.9985e-01","9.98806","60.20000","2.9985e-01","9.02856","60.20000","2.9985e-01","8.08709","60.20000","2.9985e-01","7.31871","60.20000","2.9985e-01","5.83513","60.20000","2.9985e-01"
"10.58443","60.80000","3.0284e-01","9.98743","60.80000","3.0284e-01","9.02834","60.80000","3.0284e-01","8.09333","60.80000","3.0284e-01","7.32349","60.80000","3.0284e-01","5.86008","60.80000","3.0284e-01"
"10.58424","61.40000","3.0583e-01","9.98699","61.40000","3.0583e-01","9.02792","61.40000","3.0583e-01","8.09099","61.40000","3.0583e-01","7.32928","61.40000","3.0583e-01","5.85924","61.40000","3.0583e-01"
"10.58412","62.00000","3.0882e-01","9.98636","62.00000","3.0882e-01","9.02729","62.00000","3.0882e-01","8.09554","62.00000","3.0882e-01","7.33100","62.00000","3.0882e-01","5.86253","62.00000","3.0882e-01"
"10.58402","62.60000","3.1180e-01","9.98547","62.60000","3.1180e-01","9.02651","62.60000","3.1180e-01","8.10433","62.60000","3.1180e-01","7.33040","62.60000","3.1180e-01","5.85055","62.60000","3.1180e-01"
"10.58408","63.20000","3.1479e-01","9.98444","63.20000","3.1479e-01","9.02563","63.20000","3.1479e-01","8.10344","63.20000","3.1479e-01","7.32275","63.20000","3.1479e-01","5.85146","63.20000","3.1479e-01"
"10.58445","63.80000","3.1778e-01","9.98342","63.80000","3.1778e-01","9.02458","63.80000","3.1778e-01","8.10286","63.80000","3.1778e-01","7.32927","63.80000","3.1778e-01","5.85154","63.80000","3.1778e-01"
"10.58487","64.40000","3.2077e-01","9.98249","64.40000","3.2077e-01","9.02356","64.40000","3.2077e-01","8.11051","64.40000","3.2077e-01","7.32758","64.40000","3.2077e-01","5.83685","64.40000","3.2077e-01"
"10.58553","65.00000","3.2376e-01","9.98161","65.00000","3.2376e-01","9.02230","65.00000","3.2376e-01","8.10696","65.00000","3.2376e-01","7.33726","65.00000","3.2376e-01","5.84890","65.00000","3.2376e-01"
"10.58622","65.60000","3.2675e-01","9.98976","65.60000","3.2675e-01","9.02096","65.60000","3.2675e-01","8.10829","65.60000","3.2675e-01","7.34158","65.60000","3.2675e-01","5.88166","65.60000","3.2675e-01"
"10.58712","66.20000","3.2974e-01","9.98876","66.20000","3.2974e-01","9.02625","66.20000","3.2974e-01","8.10658","66.20000","3.2974e-01","7.34529","66.20000","3.2974e-01","5.88602","66.20000","3.2974e-01"
"10.58792","66.80000","3.3272e-01","9.98785","66.80000","3.3272e-01","9.02467","66.80000","3.3272e-01","8.11002","66.80000","3.3272e-01","7.35382","66.80000","3.3272e-01","5.85935","66.80000","3.3272e-01"
"10.58859","67.40000","3.3571e-01","9.98675","67.40000","3.3571e-01","9.02327","67.40000","3.3571e-01","8.10711","67.40000","3.3571e-01","7.36321","67.40000","3.3571e-01","5.85139","67.40000","3.3571e-01"
"10.58899","68.00000","3.3870e-01","9.98552","68.00000","3.3870e-01","9.02156","68.00000","3.3870e-01","8.10380","68.00000","3.3870e-01","7.36679","68.00000","3.3870e-01","5.88148","68.00000","3.3870e-01"
"10.58942","68.60000","3.4169e-01","9.98398","68.60000","3.4169e-01","9.02006","68.60000","3.4169e-01","8.11282","68.60000","3.4169e-01","7.37763","68.60000","3.4169e-01","5.86064","68.60000","3.4169e-01"
"10.59828","69.20000","3.4468e-01","9.98230","69.20000","3.4468e-01","9.01841","69.20000","3.4468e-01","8.11255","69.20000","3.4468e-01","7.36966","69.20000","3.4468e-01","5.86875","69.20000","3.4468e-01"
"10.59876","69.80000","3.4767e-01","9.98036","69.80000","3.4767e-01","9.01678","69.80000","3.4767e-01","8.12015","69.80000","3.4767e-01","7.36408","69.80000","3.4767e-01","5.91387","69.80000","3.4767e-01"
"10.59959","70.40000","3.5066e-01","9.97831","70.40000","3.5066e-01","9.01495","70.40000","3.5066e-01","8.12105","70.40000","3.5066e-01","7.35325","70.40000","3.5066e-01","5.89993","70.40000","3.5066e-01"
